id,plan_name,iso3,year,sector_id,sector,metric_name,metric_id,value,category_id,category_name,description,source,food_insecure
672,Afghanistan 2019,AFG,2019,0,Total,Targeted,target,4490000,Total,Total,Plan Caseload 2019,,FALSE
672,Afghanistan 2019,AFG,2019,FSAC,Food Security and Agriculture,Affected,affected,,Total,Total,FSC Caseload,,TRUE
672,Afghanistan 2019,AFG,2019,FSAC,Food Security and Agriculture,In Need,inNeed,4900254,Total,Total,FSC Caseload,,TRUE
672,Afghanistan 2019,AFG,2019,FSAC,Food Security and Agriculture,Targeted,target,3938416,Total,Total,FSC Caseload,,TRUE
672,Afghanistan 2019,AFG,2019,HEA,Health,Affected,affected,,Total,Total,Health Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,HEA,Health,In Need,inNeed,1897190,Total,Total,Health Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,HEA,Health,Targeted,target,1505059,Total,Total,Health Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,MPC,Multi Purpose Cash,Affected,affected,,Total,Total,MPC Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,MPC,Multi Purpose Cash,In Need,inNeed,513000,Total,Total,MPC Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,MPC,Multi Purpose Cash,Targeted,target,513000,Total,Total,MPC Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,NUT,Nutrition,Affected,affected,,Total,Total,Nutrition Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,NUT,Nutrition,In Need,inNeed,2130881,Total,Total,Nutrition Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,NUT,Nutrition,Targeted,target,960303,Total,Total,Nutrition Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,PROT,Protection,Affected,affected,,Total,Total,Protection Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,PROT,Protection,In Need,inNeed,2400028,Total,Total,Protection Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,PROT,Protection,Targeted,target,1338974,Total,Total,Protection Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,WASH,"Water, Sanitation and Hygiene",Affected,affected,,Total,Total,WASH Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,WASH,"Water, Sanitation and Hygiene",In Need,inNeed,2140364,Total,Total,WASH Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,WASH,"Water, Sanitation and Hygiene",Targeted,target,1303589,Total,Total,WASH Caseload,,FALSE
672,Afghanistan 2019,AFG,2019,EiE,Education in Emergencies WG,Affected,affected,,Total,Total,"",,FALSE
672,Afghanistan 2019,AFG,2019,EiE,Education in Emergencies WG,In Need,inNeed,490701,Total,Total,"",,FALSE
672,Afghanistan 2019,AFG,2019,EiE,Education in Emergencies WG,Targeted,target,349372,Total,Total,"",,FALSE
672,Afghanistan 2019,AFG,2019,ES-NFI,Emergency Shelter and NFI,Affected,affected,,Total,Total,ESN Caseload,,
672,Afghanistan 2019,AFG,2019,ES-NFI,Emergency Shelter and NFI,In Need,inNeed,985028,Total,Total,ESN Caseload,,
672,Afghanistan 2019,AFG,2019,ES-NFI,Emergency Shelter and NFI,Targeted,target,816238,Total,Total,ESN Caseload,,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,0,Total,Total Population,totalPopulation,15100000,Total,Total,National PIN,Flash Appeal document,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,0,Total,Affected,affected,,Total,Total,National PIN,Flash Appeal document,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,0,Total,In Need,inNeed,5300000,Total,Total,National PIN,Flash Appeal document,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,0,Total,Targeted,target,2200000,Total,Total,National PIN,Flash Appeal document,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,3,Health,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,3,Health,In Need,inNeed,4100000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,3,Health,Targeted,target,1500000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,3,Health,Affected,affected,,Total,Total,Health sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,3,Health,In Need,inNeed,853630,Total,Total,Health sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,3,Health,Targeted,target,702056,Total,Total,Health sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,4,WASH,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,4,WASH,In Need,inNeed,1900000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,4,WASH,Targeted,target,1500000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,4,WASH,Affected,affected,,Total,Total,"Water, sanitation and hygiene sector caseload",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,4,WASH,In Need,inNeed,775102,Total,Total,"Water, sanitation and hygiene sector caseload",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,4,WASH,Targeted,target,392670,Total,Total,"Water, sanitation and hygiene sector caseload",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,5,Protection-GBV sub-sector,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,5,Protection-GBV sub-sector,In Need,inNeed,841000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,5,Protection-GBV sub-sector,Targeted,target,512000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,5,Protection-GBV sub-sector,Affected,affected,,Total,Total,GBV sub-sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,5,Protection-GBV sub-sector,In Need,inNeed,464360,Total,Total,GBV sub-sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,5,Protection-GBV sub-sector,Targeted,target,371862,Total,Total,GBV sub-sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,PRO,Protection,Affected,affected,1500000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,PRO,Protection,In Need,inNeed,1500000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,PRO,Protection,Targeted,target,9e+05,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,PRO,Protection,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,PRO,Protection,In Need,inNeed,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,PRO,Protection,Targeted,target,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,6,Education,Affected,affected,,Total,Total,Education sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,6,Education,In Need,inNeed,455748,Total,Total,Education sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,6,Education,Targeted,target,338388,Total,Total,Education sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,6,Education,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,6,Education,In Need,inNeed,796000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,6,Education,Targeted,target,595000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,7,Refugees,Affected,affected,,Total,Total,Refugees,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,7,Refugees,In Need,inNeed,21000,Total,Total,Refugees,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,7,Refugees,Targeted,target,14000,Total,Total,Refugees,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,8,Child protection sub-sector,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,8,Child protection sub-sector,In Need,inNeed,151000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,8,Child protection sub-sector,Targeted,target,133000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,8,Child protection sub-sector,Affected,affected,,Total,Total,Child protection sub-sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,8,Child protection sub-sector,In Need,inNeed,723178,Total,Total,Child protection sub-sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,8,Child protection sub-sector,Targeted,target,378349,Total,Total,Child protection sub-sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,9,Early Recovery,Affected,affected,,Total,Total,Early recovery sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,9,Early Recovery,In Need,inNeed,690136,Total,Total,Early recovery sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,9,Early Recovery,Targeted,target,153280,Total,Total,Early recovery sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,9,Early Recovery,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,9,Early Recovery,In Need,inNeed,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,9,Early Recovery,Targeted,target,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,10,Agriculture,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,10,Agriculture,In Need,inNeed,2100000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,10,Agriculture,Targeted,target,1200000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,10,Agriculture,Affected,affected,,Total,Total,Agriculture sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,10,Agriculture,In Need,inNeed,934074,Total,Total,Agriculture sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,10,Agriculture,Targeted,target,575968,Total,Total,Agriculture sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,11,Shelter and NFIs,Affected,affected,,Total,Total,"",,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,11,Shelter and NFIs,In Need,inNeed,90000,Total,Total,"",,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,11,Shelter and NFIs,Targeted,target,68000,Total,Total,"",,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,11,Shelter and NFIs,Affected,affected,90000,Total,Total,"",,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,11,Shelter and NFIs,In Need,inNeed,90000,Total,Total,"",,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,11,Shelter and NFIs,Targeted,target,90000,Total,Total,"",,
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,CCM,Camp Coordination and Camp Management,Affected,affected,10000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,CCM,Camp Coordination and Camp Management,In Need,inNeed,10000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,CCM,Camp Coordination and Camp Management,Targeted,target,10000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,1,Food Security,Affected,affected,,Total,Total,"",,TRUE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,1,Food Security,In Need,inNeed,3600000,Total,Total,"",,TRUE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,1,Food Security,Targeted,target,2500000,Total,Total,"",,TRUE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,1,Food Security,Affected,affected,,Total,Total,Food security sector caseload,,TRUE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,1,Food Security,In Need,inNeed,5234155,Total,Total,Food security sector caseload,,TRUE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,1,Food Security,Targeted,target,1698515,Total,Total,Food security sector caseload,,TRUE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,2,Nutrition,Affected,affected,,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,2,Nutrition,In Need,inNeed,335000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,2,Nutrition,Targeted,target,251000,Total,Total,"",,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,2,Nutrition,Affected,affected,,Total,Total,Nutrition sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,2,Nutrition,In Need,inNeed,72228,Total,Total,Nutrition sector caseload,,FALSE
722,Zimbabwe Flash Appeal 2019 / 2020,ZWE,2019,2,Nutrition,Targeted,target,49353,Total,Total,Nutrition sector caseload,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,0,Total,Total Population,totalPopulation,4.2e+07,Total,Total,"",,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,0,Total,Affected,affected,5200000,Total,Total,"",,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,0,Total,In Need,inNeed,3500000,Total,Total,"",,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,0,Total,Targeted,target,2300000,Total,Total,"",,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,7,Protection: Mine Action,Affected,affected,5100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,7,Protection: Mine Action,In Need,inNeed,3100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,7,Protection: Mine Action,Targeted,target,1280000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,8,Protection: Gender-based Violence (GBV),Affected,affected,5100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,8,Protection: Gender-based Violence (GBV),In Need,inNeed,3100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,8,Protection: Gender-based Violence (GBV),Targeted,target,1280000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,9,Protection: Child Protection,Affected,affected,5100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,9,Protection: Child Protection,In Need,inNeed,3100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,9,Protection: Child Protection,Targeted,target,1280000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,10,Shelter / Non-Food Items (NFI),Affected,affected,2539700,Total,Total,Residents & IDPs,,
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,10,Shelter / Non-Food Items (NFI),In Need,inNeed,264450,Total,Total,Residents & IDPs,,
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,10,Shelter / Non-Food Items (NFI),Targeted,target,130775,Total,Total,Residents & IDPs,,
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,11,"Water, Sanitation and Hygiene (WASH)",Affected,affected,3600000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,11,"Water, Sanitation and Hygiene (WASH)",In Need,inNeed,3200000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,11,"Water, Sanitation and Hygiene (WASH)",Targeted,target,1970000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,12,Multipurpose Cash Assistance,Affected,affected,,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,12,Multipurpose Cash Assistance,In Need,inNeed,,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,12,Multipurpose Cash Assistance,Targeted,target,30710,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,3,Health and Nutrition,Affected,affected,5200000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,3,Health and Nutrition,In Need,inNeed,1300000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,3,Health and Nutrition,Targeted,target,1300000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,6,Protection: Protection,Affected,affected,5100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,6,Protection: Protection,In Need,inNeed,3100000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,6,Protection: Protection,Targeted,target,1280000,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,2,Food Security and Livelihoods,Affected,affected,3588599,Total,Total,Residents & IDPs,,TRUE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,2,Food Security and Livelihoods,In Need,inNeed,1141563,Total,Total,Residents & IDPs,,TRUE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,2,Food Security and Livelihoods,Targeted,target,77621,Total,Total,Residents & IDPs,,TRUE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,1,Education,Affected,affected,737100,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,1,Education,In Need,inNeed,737100,Total,Total,Residents & IDPs,,FALSE
662,Ukraine Humanitarian Response Plan (HRP) 2019,UKR,2019,1,Education,Targeted,target,169700,Total,Total,Residents & IDPs,,FALSE
714,Nigeria 2019,NGA,2019,0,Total,Total Population,totalPopulation,13430185,Total,Total,Humanitarian Profile,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,0,Total,Affected,affected,13430185,Total,Total,Humanitarian Profile,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,0,Total,In Need,inNeed,7124606,Total,Total,Humanitarian Profile,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,0,Total,Targeted,target,6200411,Total,Total,Humanitarian Profile,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,FS,Food Security,Affected,affected,,Total,Total,Food Security Sector People in Need and Target,Nigeria 2019 HNO and HRP,TRUE
714,Nigeria 2019,NGA,2019,FS,Food Security,In Need,inNeed,2735605,Total,Total,Food Security Sector People in Need and Target,Nigeria 2019 HNO and HRP,TRUE
714,Nigeria 2019,NGA,2019,FS,Food Security,Targeted,target,2735605,Total,Total,Food Security Sector People in Need and Target,Nigeria 2019 HNO and HRP,TRUE
714,Nigeria 2019,NGA,2019,PRO,Protection,Affected,affected,,Total,Total,Protection Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,PRO,Protection,In Need,inNeed,5171649,Total,Total,Protection Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,PRO,Protection,Targeted,target,4694360,Total,Total,Protection Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,NUT,Nutrition,Affected,affected,,Total,Total,Nutrition Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,NUT,Nutrition,In Need,inNeed,2766853,Total,Total,Nutrition Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,NUT,Nutrition,Targeted,target,2016307,Total,Total,Nutrition Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ESN,Emergency Shelter and NFI,Affected,affected,,Total,Total,Emergency Shelter and Non-Food Items Sector People in Need and Target,Nigeria 2019 HNO and HRP,
714,Nigeria 2019,NGA,2019,ESN,Emergency Shelter and NFI,In Need,inNeed,3528771,Total,Total,Emergency Shelter and Non-Food Items Sector People in Need and Target,Nigeria 2019 HNO and HRP,
714,Nigeria 2019,NGA,2019,ESN,Emergency Shelter and NFI,Targeted,target,1875148,Total,Total,Emergency Shelter and Non-Food Items Sector People in Need and Target,Nigeria 2019 HNO and HRP,
714,Nigeria 2019,NGA,2019,EDU,Education,Affected,affected,,Total,Total,Education Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,EDU,Education,In Need,inNeed,2200782,Total,Total,Education Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,EDU,Education,Targeted,target,1543614,Total,Total,Education Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,WSH,Water and Sanitation,Affected,affected,,Total,Total,WASH Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,WSH,Water and Sanitation,In Need,inNeed,3599326,Total,Total,WASH Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,WSH,Water and Sanitation,Targeted,target,3226232,Total,Total,WASH Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,LOG,Logistics,Affected,affected,,Total,Total,Organisations Targeted,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,LOG,Logistics,In Need,inNeed,,Total,Total,Organisations Targeted,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,LOG,Logistics,Targeted,target,91,Total,Total,Organisations Targeted,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ERL,Early Recovery and Livelihoods,Affected,affected,,Total,Total,Early Recovery Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ERL,Early Recovery and Livelihoods,In Need,inNeed,5611894,Total,Total,Early Recovery Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ERL,Early Recovery and Livelihoods,Targeted,target,4599527,Total,Total,Early Recovery Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,CCCM,Camp Coordination and Camp Management,Affected,affected,,Total,Total,CCCM Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,CCCM,Camp Coordination and Camp Management,In Need,inNeed,1331691,Total,Total,CCCM Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,CCCM,Camp Coordination and Camp Management,Targeted,target,1331691,Total,Total,CCCM Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,COO,Coordination and Support Services,Affected,affected,,Total,Total,Number of partners,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,COO,Coordination and Support Services,In Need,inNeed,,Total,Total,Number of partners,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,COO,Coordination and Support Services,Targeted,target,3,Total,Total,Number of partners,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ETC,Emergency Telecommunications,Affected,affected,,Total,Total,Number of partners,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ETC,Emergency Telecommunications,In Need,inNeed,,Total,Total,Number of partners,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,ETC,Emergency Telecommunications,Targeted,target,70,Total,Total,Number of partners,2019 Nigeria HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,CPRO,Protection: Child Protection,Affected,affected,,Total,Total,Child Protection Sub-Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,CPRO,Protection: Child Protection,In Need,inNeed,3237333,Total,Total,Child Protection Sub-Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,CPRO,Protection: Child Protection,Targeted,target,1541106,Total,Total,Child Protection Sub-Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,GBV,Protection: Gender-Based Violence,Affected,affected,,Total,Total,Gender-Based Violence Sub-Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,GBV,Protection: Gender-Based Violence,In Need,inNeed,3035802,Total,Total,Gender-Based Violence Sub-Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,GBV,Protection: Gender-Based Violence,Targeted,target,1309660,Total,Total,Gender-Based Violence Sub-Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,HEA,Health,Affected,affected,,Total,Total,Health Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,HEA,Health,In Need,inNeed,5318621,Total,Total,Health Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
714,Nigeria 2019,NGA,2019,HEA,Health,Targeted,target,5033622,Total,Total,Health Sector People in Need and Target,Nigeria 2019 HNO and HRP,FALSE
721,Burundi 2019,BDI,2019,0,Total,totalPopulation,Total population,11700000,Total,Total,figures,OCHA Burundi,FALSE
721,Burundi 2019,BDI,2019,0,Total,Affected,affected,,Total,Total,figures,OCHA Burundi,FALSE
721,Burundi 2019,BDI,2019,0,Total,In Need,inNeed,1769125,Total,Total,figures,OCHA Burundi,FALSE
721,Burundi 2019,BDI,2019,0,Total,Targeted,target,711528,Total,Total,figures,OCHA Burundi,FALSE
721,Burundi 2019,BDI,2019,8,SANTÉ,Affected,affected,,Total,Total,Caseload santé,,FALSE
721,Burundi 2019,BDI,2019,8,SANTÉ,In Need,inNeed,316506,Total,Total,Caseload santé,,FALSE
721,Burundi 2019,BDI,2019,8,SANTÉ,Targeted,target,156235,Total,Total,Caseload santé,,FALSE
721,Burundi 2019,BDI,2019,9,SÉCURITÉ ALIMENTAIRE,Affected,affected,,Total,Total,Caseload sécurité alimentaire,,TRUE
721,Burundi 2019,BDI,2019,9,SÉCURITÉ ALIMENTAIRE,In Need,inNeed,1676342,Total,Total,Caseload sécurité alimentaire,,TRUE
721,Burundi 2019,BDI,2019,9,SÉCURITÉ ALIMENTAIRE,Targeted,target,500231,Total,Total,Caseload sécurité alimentaire,,TRUE
